voice_id,language,gender,name,preview_audio,support_pause,emotion_support,support_interactive_avatar
611235e8461c4071b308cbb697a44e5c,Arabic,Female,Mouna - Newscaster,https://static.heygen.ai/voice_preview/a0ae4f7d37404d3daa14905975499225.wav,False,False,True
6156f8f798604e3f8c73ba2931cfb104,Spanish,Female,Paloma - Natural,https://static.heygen.ai/voice_preview/72084f84f7414fdfae1c769a68915711.wav,False,False,True
62134c975a9e46bfb4d4832cd9876bde,English,Female,Lea_in_car_without_mic,https://resource.heygen.ai/text_to_speech/832rQc5sLHZDNVpMmwUY44.mp3,False,False,False
628161fd1c79432d853b610e84dbc7a4,English,Female,Bella - Friendly,https://static.heygen.ai/voice_preview/C9zRUcRZ4R56R4pGjytysb.wav,False,False,True
63608103877d43a0b3c61e240b8f86c3,German,male,Fabian,https://static.heygen.ai/voice_preview/zpPQGgV4kE2fhxoprPFmCC.wav,False,False,False
64cc0b129ac34e04a521cb4627126923,French,Female,Sylvie - Professional,https://static.heygen.ai/voice_preview/40797bf6107f47c88aac07636e4633f9.wav,False,False,True
656eec70383742548d6c990b0b84f94e,Arabic,Male,Ismael - Serious,https://static.heygen.ai/voice_preview/1bb8caaef1864b38bbc6250f269989b4.wav,False,False,True
65d83b8269684645878e9155edf9b439,Spanish,Female,Marta - Natural,https://static.heygen.ai/voice_preview/ZJr598DruryrinouXCwGd2.wav,False,False,True
65f5dc8c030e4f129636b8df94c3b8bc,Dutch,Male,Maarten - Natural,https://static.heygen.ai/voice_preview/XybqkdXt7G6DNGmsKHtJkV.wav,False,False,True
66a21dedf2c842b8a516cdb264360e0e,English,Female,Neerja - Newscaster,https://static.heygen.ai/voice_preview/RcDW6eTi2rGrVyFJZYdr2G.wav,False,False,True
6861d3de6a904aeeb20feb8d4238cfd4,Vietnamese,Male,Minh - Natural,https://resource.heygen.ai/text_to_speech/G3noiNeCXTV8WVoxPzAQCG.mp3,False,False,False
69a92c0623a1422788455eab539f7c8d,Chinese,Female,Xiaomeng - Warm,https://static.heygen.ai/voice_preview/85569aad47124980abadc7f6f7279c72.wav,False,False,True
6bb77a617ce54cce9de83044b53ba1a3,Catalan,Male,Enric - Natural,https://resource.heygen.ai/text_to_speech/pjQFFLeiwUb9okZggrwvAb.wav,False,False,True
6bd512a0c73c494186bfac36ccbe5072,Swedish,Male,Von - Friendly,https://static.heygen.ai/voice_preview/QnbZkswuuPa6iPcZUghWrc.wav,False,False,False
6cd01cfff3354e16a6f4247cf30123ff,English,Female,Luna - Natural,https://static.heygen.ai/voice_preview/F3smMjYU6mWaa3tXLkUHpE.wav,False,False,True
6d091fbb994c439eb9d249ba8b0e62da,English,Male,Jahmai - Friendly,https://static.heygen.ai/voice_preview/Jw83S9aTUdzR2XdBvzLGYc.wav,False,False,False
6d9035df407946859876104ac8b0c0a0,Malay,Male,Norain - Natural,https://static.heygen.ai/voice_preview/KdsoPk4cDtHuHBh3YZMVWD.wav,False,False,False
6e7404e25c4b4385b04b0e2704c861c8,English,Female,Michelle - Natural,https://static.heygen.ai/voice_preview/djxEBTVHKLgXsJpb6ZrBVn.wav,False,False,True
6fc81c412a6d46a688cfb4dd659c1ab6,Chinese,Female,HsiaoYu - Natural,https://static.heygen.ai/voice_preview/5f500db50b6a40ec97d33381f9fbdb32.wav,False,False,True
7001a39135544c608cd53e6b575faa5c,Urdu,Male,Salman - Natural,https://resource.heygen.ai/text_to_speech/qtmpsYPpqDDryANT9q2vxZ.wav,False,False,True
703900c5c9a5463495df05826f3fce63,Slovak,Female,Viktoria - Natural,https://static.heygen.ai/voice_preview/dec6d16fbfcc408a9b53ef55fff50a77.wav,False,False,True
71b0aa6499f6458e8b040818a017db1f,English,female,Nova,https://static.heygen.ai/voice_preview/AqsTSjEq9nzYoAo2DLkDCQ.wav,False,False,False
71ff4fd31a844a8a9cfe2073c80c104d,Arabic,Male,Shakir - Professional,https://static.heygen.ai/voice_preview/481c5292001a487f85855573f9373459.wav,False,False,True
727e9d6d492e456b9f27708fa8018744,English,Female,Clara - Professional,https://static.heygen.ai/voice_preview/DzWM42iH66Jr8bBVNJDmJx.wav,False,False,True
72dab46d28d8422bb4386f0d1d9cf9ba,Bangla,Female,Nabanita - Natural,https://resource.heygen.ai/text_to_speech/xJhKg7maU8J4gB8GYGQePF.wav,False,False,True
734dd71b350e47d6a025bc172227cb49,Indonesian,Male,Adi - Natural,https://static.heygen.ai/voice_preview/7kcosBUK5VmzCDNhsmRdcE.wav,False,False,False
73c0b6a2e29d4d38aca41454bf58c955,English,Female,Cerise - Cheerful,https://static.heygen.ai/voice_preview/KotgDpZPtr63SDnTfgdYxb.wav,False,False,False
750533f27c5649979110086898518280,Italian,Female,Gabriella - Natural,https://static.heygen.ai/voice_preview/8e87f871f8d142a6be9c9e3bfc609e16.wav,False,False,True
754416db5cb24547a17919b436b7303a,Swedish,Female,Elin - Warm,https://static.heygen.ai/voice_preview/ksLY6CETRQbM8Gi289ytvu.wav,False,False,False
760ec5388f364b9698a077339a982866,Czech,Female,Vlasta - Natural,https://static.heygen.ai/voice_preview/d9462966184e41629a73bfe1a0397a39.wav,False,False,True
76955c80188a4c149df169b5dc9e1a3a,English,Female,Emma - Newscaster,https://static.heygen.ai/voice_preview/c3NuQJ7QnFRXFq8Kn4quwk.wav,False,False,True
787d136ca6b44868955e01bd3d3047aa,Chinese,Female,Xiaoshuang - Cheerful,https://static.heygen.ai/voice_preview/18d4934428fb4eabbffcf908108d6b59.wav,False,False,True
7885c6f49ee94be1b642002f6f383543,English,Female,Lea_inside_sitting,https://resource.heygen.ai/text_to_speech/xsp4nT3i6QNfVaSMTxrCdU.mp3,False,False,False
79e0798a45d340d9adb4979cfcc42363,Malay,Male,Razif - Natural,https://static.heygen.ai/voice_preview/kgp8bNRu3aQyTZ8PqyQgCn.wav,False,False,False
79f84ce83ec34e75b600deec4c5c9de6,Spanish,Male,Lorenzo - Natural,https://static.heygen.ai/voice_preview/79f84ce83ec34e75b600deec4c5c9de6.wav,False,False,True
7a68d053ed6946a097f0b8ec25026631,Hebrew,female,Miriam - Natural,https://resource.heygen.ai/text_to_speech/6qbx3vBBX9ZAkqCFEr5ZGZ.mp3,False,False,False
7addb1d6eaba435da3bbd4abcb26407a,German,Male,Klaus - Natural,https://static.heygen.ai/voice_preview/e5c08f9036cb4227a64381e21d08f93e.wav,False,False,True
7ae0c7601c36404a90b9dc569e9b70d5,English,Female,7ae0c7601c36404a90b9dc569e9b70d5,https://resource.heygen.ai/text_to_speech/TkGYboQGnt8BkUKUC3bynH.mp3,False,False,False
7c2e216ee89a488b9796f16067baa189,Chinese,Female,Qiujing - Warm,https://static.heygen.ai/voice_preview/e0e5de9e62bb47e59edc59ee85967167.wav,False,False,True
7c458b57f4074792a5f4b992a722c39c,Portuguese,Female,Maria - Natural,https://static.heygen.ai/voice_preview/b74827dfd74c4822bdba87ca58ec8b90.wav,False,False,True
7c6a15c7caf8415fb2102faafd7e2259,English,Male,Prabhat - Natural,https://static.heygen.ai/voice_preview/hJHsYuEL5nVUtoLMgyTuMH.wav,False,False,True
7d31c29ab58446328000491f4dfbb223,Spanish,Female,Lorena - Natural,https://static.heygen.ai/voice_preview/GhPNWR5Lv9JBD4KTrrwymD.wav,False,False,True
7d7d4ebc1c164e71a0542ecab97fdb43,Kannada,Female,Sapna - Natural,https://resource.heygen.ai/text_to_speech/6vsumvfuJjnwAGRKd3neRa.wav,False,False,True
7dde95cac3cf4d888f8e27db7b44ee75,Spanish,Male,Hugo - Newscaster,https://static.heygen.ai/voice_preview/MrHAdzF5RhHXQFYUxFv5qE.wav,False,False,False
7e56728c6b9a4469b3d1367a3464f2ad,Spanish,Male,Gonzalo - Natural,https://static.heygen.ai/voice_preview/89969d2fd37f496fb808158ffb1ed12d.wav,False,False,True
7f4a40d6b6da4276b6d79a114ab857da,English,male,Daran_outside_sitting_2,https://resource.heygen.ai/text_to_speech/jeZC8tWRu67FUiEcaLxbog.mp3,False,False,False
80f371302eaa4404870daa41dc62423c,French,Female,Coralie - Natural,https://static.heygen.ai/voice_preview/313f84bacccb49a094a0919f3db30874.wav,False,False,True
8118ba92923a4f7e89f935fae00e2265,Spanish,Female,Sofia - Cheerful,https://static.heygen.ai/voice_preview/e09d5129884e4517b4e1e7e4a2abc2c8.wav,False,False,True
814e0b1c99e9474896b17ec7c2b2a371,English,Male,Wayne - Natural,https://static.heygen.ai/voice_preview/9abCuQ4Zf2MyUoYbjTQx3r.wav,False,False,True
81bb7c1a521442f6b812b2294a29acc1,Russian,Male,Dmitry - Professional,https://resource.heygen.ai/text_to_speech/Drjv5bytLSdhFG4BnXqyuP.wav,False,False,True
8273e0a033074b5bb98d7ce3ab727bd9,English,female,Shimmer,https://static.heygen.ai/voice_preview/KQHoUJkzPMmBVZNdZqA9Fe.wav,False,False,False
84a32476cea2462e85acff7c4ce9fa07,Chinese,Female,HiuGaai - Natural,https://static.heygen.ai/voice_preview/4f2dd759a1494b66b905d733c4514cdf.wav,False,False,True
84b5101e8be141c7be6b20d8bcf4f26a,German,Female,Ingrid - Natural,https://static.heygen.ai/voice_preview/e78d131964c04141882640c19fd70e44.wav,False,False,True
86dc763a021a4a05a62d9e102601a605,English,male,LUCAS_INSIDE_STANDING_with_mic,https://resource.heygen.ai/text_to_speech/3X27uvwry9UGwJ5AsrfgjH.mp3,False,False,False
8706bfaaa37444fb8b239c38256afc0d,Malay,Male,Osman - Natural,https://static.heygen.ai/voice_preview/88g9NydAM4iUv6kAfGLDJN.wav,False,False,True
87504627ab46419b8b9a59bbdaed285e,Lithuanian,Female,Ona - Natural,https://resource.heygen.ai/text_to_speech/yHhLyBiR3Vf5tDYZkjTnYo.wav,False,False,True
88ac5af05d3442d5a04408d4b0aa8697,Danish,Female,Naja - Natural,https://static.heygen.ai/voice_preview/ZrrjpW69yATL7KVBevMZCV.wav,False,False,False
892c8175ca97448e9e73bc8c7494f6e4,English,Female,KRISI_Office_sitting_without_mic,https://resource.heygen.ai/text_to_speech/uHewj9UJQ9B4k8UVtt6dFD.mp3,False,False,False
8a0a2d7958ba4c85a19802f73e7bec63,Hebrew,Female,Hila - Natural,https://resource.heygen.ai/text_to_speech/gX6jjzpsEnP9436MgY9KzM.wav,False,False,True
8a44173a27984487b3fa86e56004218c,Chinese,Female,Xiaowen - Cheerful,https://static.heygen.ai/voice_preview/ba7d19e8ba0b413fb4ed4a5a56b2c162.wav,False,False,True
8aa99a72f5094b2c8270a6fdadfe71b0,English,Male,Wille - Natural,https://static.heygen.ai/voice_preview/GAfaMVfT8xRTB7EaiZLvXg.wav,False,False,True
8aaaed31d9d6407f950d67715c19bcf4,French,Male,Alain - Professional,https://static.heygen.ai/voice_preview/810f2fcdb27c431ab2d0ee1ef0e263da.wav,False,False,True
8b06642340ad474e8d32b040928fe459,Telugu,Female,Shruti,https://resource.heygen.ai/text_to_speech/29Q2ypNTdbBcF89nMLCzcC.wav,False,False,True
8b92884579014f8e8147836bbd0c13ca,English,male,Fable,https://static.heygen.ai/voice_preview/3ii9BykcfMVv2kTCZUm9mf.wav,False,False,False
8bc71625549d425d9a38b4e4a296ba32,Greek,Male,Nestoras - Natural,https://static.heygen.ai/voice_preview/3035ffb28750449d9c6279dd510539ac.wav,False,False,True
8c47d9e75bdc4f1ba81bfbe32d891085,Indonesian,Male,Ardi - Natural,https://static.heygen.ai/voice_preview/5cb6d2f1b4214b5a8daa02b6c6578fe5.wav,False,False,True
8c97b2b19ca445a18be9a12d89c744fe,English,male,Brandon_Outside_Lookdown,https://resource.heygen.ai/text_to_speech/GA3dw2GkNZ2ar3QoPmWbw6.mp3,False,False,False
8cfa1b47288a45d08ef20b98fdea965f,Arabic,Female,Amany - Warm,https://static.heygen.ai/voice_preview/908cdc9b9d1b424a8a1ca6bc45c60965.wav,False,False,True
8d1bd258a2de4e558135955a396e8e97,Vietnamese,Male,Dung - Excited,https://resource.heygen.ai/text_to_speech/uFkZtUtRok6GsnpXhdJXJc.mp3,False,False,False
8d445c4dfc304cfbadf956185eae1a6a,English,Female,kim_gym_openai,https://resource.heygen.ai/text_to_speech/QkrmBuYGiLwZrF9YPkVFAh.mp3,False,False,False
8ec0b580ba5e4f8cbcee85c25c09ed37,Swedish,Female,Tilda - Natural,https://static.heygen.ai/voice_preview/UXMhhjcCoihfmcfJJgBDda.wav,False,False,False
8f0944e10aad4e989bce8f76807b6f36,English,male,lucas_car,https://resource.heygen.ai/text_to_speech/45SJU2d62kD2j5XKGz5xxQ.mp3,False,False,False
8f389c2237194f80b50fe7632dcc17b8,English,Female,Lea_in_car,https://resource.heygen.ai/text_to_speech/7ewwzNo5rjXvqS8pC4AS2H.mp3,False,False,False
8f7912805e3847fc91aff30ca8c7a06d,English,Female,0514,https://resource.heygen.ai/text_to_speech/qcXBjhxhhMzCKusWuN8ZVD.mp3,False,False,False
8f7e90bed52a4b6d8d5c212da18afee4,Arabic,Male,Hamdan - Natural,https://static.heygen.ai/voice_preview/52f31bc14f0a4e0996f8ba648bc9ad48.wav,False,False,True
8fd8502aa4854f8ab80d16c481d2a1f8,French,Male,Gerard - Professional,https://static.heygen.ai/voice_preview/dcf0d63dd83145dfb15b9a363198cdef.wav,False,False,True
8fda1f6f290c4351aec8e10b050d9cf7,German,Female,Louisa - Natural,https://static.heygen.ai/voice_preview/5709b6e4483847079b4ec10d4290042a.wav,False,False,True
905f0333daf749e4ace78c09f42ca972,German,Male,Ralf - Professional,https://static.heygen.ai/voice_preview/ebb68bc4f7fe4f389805349fbd07ed9c.wav,False,False,True
90fc4e27e9e349f196767c0ada520abd,French,Male,Jerome - Professional,https://static.heygen.ai/voice_preview/a9bbf9885fc8475687414ad7950298f8.wav,False,False,True
928d97a03a2844b2be94a997ab8161d2,Chinese,Female,Xiaomo - Friendly,https://static.heygen.ai/voice_preview/d32167af86c54bd39c5bd48c117db92d.wav,False,False,True
92e5d07ba8384bf9ae0a329f2386a4b6,Arabic,Female,Iman - Professional,https://static.heygen.ai/voice_preview/aa2875bdcda248eebe454058bfe7d630.wav,False,False,True
93129ad473ea49dd8dd69da0f4fa8fd6,Italian,male,Benigno - Natural,https://static.heygen.ai/voice_preview/bCMypM6ZLCTaGdCpjDbdVa.wav,False,False,True
932643d355ed4a3d837370a3068bbd1b,English,Female,Josie - Cheerful,https://static.heygen.ai/voice_preview/9SGYr6Xk7SUB8CMzR9rkHF.wav,False,False,True
951dd5d45e2143cf9360eed82d90a698,Kiswahili,male,Daudi - Natural,https://resource.heygen.ai/text_to_speech/sG7KLMYc8msQyUEeHVjp4R.wav,False,False,True
957336970bc64d479d551fea07e56784,Hindi,Male,Madhur - Natural,https://static.heygen.ai/voice_preview/20d3b6c692db483a92e3788a87e9e231.wav,False,False,True
95ff21a188db4b3e9cf9db3c60a2184c,Dutch,Male,Gerard -  Natural,https://static.heygen.ai/voice_preview/aE4Ur9RsoqZ4FHBYQRr5fe.wav,False,False,False
961546a1be64458caa1386ff63dd5d5f,Chinese,Male,Yunyang - Professional,https://static.heygen.ai/voice_preview/13620ce882be490da448e90dee2cea74.wav,False,False,True
9799f1ba6acd4b2b993fe813a18f9a91,Hindi,Female,Swara - Friendly,https://static.heygen.ai/voice_preview/e4bc76818ccf4591b1ca4321de23130e.wav,False,False,True
98423e603a47491fa46822cc6e703717,French,Female,Brigitte - Natural,https://static.heygen.ai/voice_preview/03562d02f005494f98f347813f1ebf85.wav,False,False,True
98b855ef6768468bbcc95f1c5c5c27c0,Hungarian,Male,Tamas - Natural,https://resource.heygen.ai/text_to_speech/jWoisxqkPaXCvasyvfWgMH.wav,False,False,True
99af85f185034537b4d67b646063b816,Spanish,Female,Julia - Warm,https://static.heygen.ai/voice_preview/EZQiezPf8GDfFrKM4uyq3J.wav,False,False,False
9a164f9f9a76457387a3dc4be173fd1e,Finnish,Female,Noora - Natural,https://static.heygen.ai/voice_preview/MDztH5zqiFubiD2Au4Eq55.wav,False,False,True
9a247a37f3c04e6aa934171998b9659c,Vietnamese,Female,Hoai - Natural,https://resource.heygen.ai/text_to_speech/G4qe5L78ZmYuA635b5QX37.wav,False,False,True
9a73e358ebf44097b8d3b6bc5fa57454,Portuguese,Male,Duarte - Natural,https://static.heygen.ai/voice_preview/99d89c99f7b04654b6f9cd2c72b29c66.wav,False,False,True
9af7667dcc3145b790a5fb1ac226dfe3,English,Female,LEA_INSIDE_DESK_less_than_3Minute_without_mic,https://resource.heygen.ai/text_to_speech/sWDNeCxzUyy8YPDfSUUMu3.mp3,False,False,False
9c48d8265ed442d2a485415c8ddc3757,English,Female,kim_car2,https://resource.heygen.ai/text_to_speech/9Zdh98YgWwmSSsnFSr2m9V.mp3,False,False,False
9d50356dea1440bd8af1dcc0f618e161,Telugu,Male,Mohan,https://resource.heygen.ai/text_to_speech/XpyDpmbVM4wnBmys5Q2NMW.wav,False,False,True
9d81087c3f9a45df8c22ab91cf46ca89,Korean,Male,InJoon - Natural,https://static.heygen.ai/voice_preview/5fc1cc4036e142cb947c2ddea9007498.wav,False,False,True
9db0ca21b07f41b4b81c3961859a68f2,Arabic,Male,Hamed - Natural,https://static.heygen.ai/voice_preview/a141bbbd9eb448ceaf844f8bb0127ca6.wav,False,False,True
9f836a90051d4fb69a8ad2065eedeed6,Chinese,Female,Xiaocheng - Natural,https://static.heygen.ai/voice_preview/35191e70d9a44ac8b40e8812f94ddb18.wav,False,False,True
9ff7fd2dd9114c3bae005e62aa485e52,English,male,Daran_outside_sitting,https://resource.heygen.ai/text_to_speech/7E62giDuJiAWSdmBeNcvin.mp3,False,False,False
a04d81d19afd436db611060682276331,English,Male,Rudi - Friendly,https://static.heygen.ai/voice_preview/4TV6LHHA5q6MArEWJN2etH.wav,False,False,False
a0723adbea2f493d816dfeeea38f4a8c,Arabic,Female,Rana - Natural,https://static.heygen.ai/voice_preview/27e54cdd8c8c432b8c35a1057da7ac0e.wav,False,False,True
a09397967a114798a4305336b33ca9f7,English,Female,SOPHIE_Gym_walking2_without_mic,https://resource.heygen.ai/text_to_speech/jdKkSCjfdxmECiubwj4J95.mp3,False,False,False
a0fc963ef6aa420c988a3292b78b9b58,Nepali,Male,Sagar - Natural,https://resource.heygen.ai/text_to_speech/HR6NnSEVz98DdG5VwHdjKP.wav,False,False,True
a5231543ed2b4e62899067faf2f783f1,Bulgarian,Female,Kalina - Professional,https://static.heygen.ai/voice_preview/2017a7173dc5493c860bfc8a378c956a.wav,False,False,True
a53be0a403ce4ae586f002ba0c125b2c,Portuguese,Male,Paulo - Natural,https://static.heygen.ai/voice_preview/226e2c7b85b2489e8dd15750dfa7e7a1.wav,False,False,False
a5a955ae3b754bb482e86bc09932ebf5,English,male,Daran_outside_sitting_2_with_mic,https://resource.heygen.ai/text_to_speech/FNbX45bDwNR535WTfDPjpJ.mp3,False,False,False
a6f3eea9f3764d36a279ae810d1353c6,English,Male,Tracy - Cheerful,https://static.heygen.ai/voice_preview/VRz9yRAwKEaeafHP6Vfzu7.wav,False,False,True
a72281fc65c542559bbc63d9ec5c866f,Arabic,Male,Ali - Newscaster,https://static.heygen.ai/voice_preview/db8aa10aeb34419a97bf2dd6c5076a4b.wav,False,False,True
a78e0a4dbbe247d0a704b91175e6d987,Spanish,Female,Laia - Friendly,https://static.heygen.ai/voice_preview/PeyGSV89Txz6KZLFMgXYjT.wav,False,False,True
a9e940179c1d4a1d91e6c7c3b0fea788,French,Male,Jean - Friendly,https://static.heygen.ai/voice_preview/3f539950e41c476fa19722d5e5106688.wav,False,False,True
a9fc40f6fcd5400a83d95911610d6807,Marathi,Female,Aarohi - Natural,https://resource.heygen.ai/text_to_speech/Fr476wy3irXZHVM4NkV2hS.wav,False,False,True
aa73aedf00974150944a4bb19225f66e,Chinese,Female,Xiaorui -  Cheerful,https://static.heygen.ai/voice_preview/711a3f402ec54fb6a5620c9b49b01c3a.wav,False,False,True
ac175cecdde2488fb0c80468cda79c50,Arabic,Male,Bassel - Friendly,https://static.heygen.ai/voice_preview/45d19dc2351c42c4ab2b122185b858bb.wav,False,False,True
acebd7b6419a44a388b9d1620614b29f,English,Female,Gail_inside,https://resource.heygen.ai/text_to_speech/nSYSm8euJqGceAxZpR49gb.mp3,False,False,False
ad5d215f61d94f91ac774478fd754cf9,Swedish,Male,Roland - Natural,https://static.heygen.ai/voice_preview/PDidnDJB6CHQcD6av9M4CF.wav,False,False,False
adafb5227fd5470ebdd77da3a572b81a,English,male,DARAN_Outisde_walking_with_mic_15s,https://resource.heygen.ai/text_to_speech/aAsp5o9p8XrJ7afdKxxmkQ.mp3,False,False,False
adc699478776486997dcf2f7b1534a89,Estonian,Male,Kert - Natural,https://resource.heygen.ai/text_to_speech/XfgYuMUstY8mg99AYvVqRb.wav,False,False,True
ae3563ff1460469e89f661ffb3f1260b,Hindi,Male,Bhavin - Newscaster,https://static.heygen.ai/voice_preview/7224e9c56b234898a758421c138475b2.wav,False,False,False
ae37066233744336b68220e0de5bdf59,English,male,LUKAS_in_car_without_mic,https://resource.heygen.ai/text_to_speech/dSVCYxasPEcuVqCAaFLcGg.mp3,False,False,False
af63f654e4234682bfb7d34b08007466,Spanish,Female,Elena - Natural,https://static.heygen.ai/voice_preview/6d47a68eebbb448da7afddc6a1830e7d.wav,False,False,True
b03dcfbc8fb9468ea83cca16aca0ef28,English,Female,LEA_in_car_with_mic,https://resource.heygen.ai/text_to_speech/3obDUi6MvHBqicRexi7Faj.mp3,False,False,False
b2ddcef2b1594794aa7f3a436d8cf8f2,English,Male,Keanan - Natural,https://static.heygen.ai/voice_preview/5hFXAVXkxRNHBdhvJTJJKe.wav,False,False,False
b3003591331b4a3ab859bf630bf28713,Marathi,Male,Manohar - Natural,https://resource.heygen.ai/text_to_speech/m6koPsQ9bzQcN754sqqWjL.wav,False,False,True
b32ea9471bb74ee688b75dde1e2ae6d7,French,Male,Henri - Natural,https://static.heygen.ai/voice_preview/217ccdfe1b9c4507b08f22b1c471190e.wav,False,False,True
b46125eedb894e358d86210c5e11c041,Bulgarian,Male,Borislav - Professional,https://static.heygen.ai/voice_preview/391e43e0d2a147728fb047ee56347a31.wav,False,False,True
b4cfec94204242bda16ca146558b7218,Sinhala,male,Sameera - Natural,https://resource.heygen.ai/text_to_speech/bgLdfwNKrUapq36UoiQeoi.wav,False,False,True
b5052d61c5964bceaa3ff25d7b1b9e8a,German,Male,Bernd - Natural,https://static.heygen.ai/voice_preview/2dd5016033444b53a8a2307ab131d47a.wav,False,False,True
b5a82118bee1487c930f3593b44244e0,English,Female,KRISI_Outside_walking_without_mic,https://resource.heygen.ai/text_to_speech/CSrwjVXVRkKrgMa8rTYAL9.mp3,False,False,False
b64f2f29a2074cb7a3c0071ad3ad41bd,Gujarati,Male,Niranjan - Natural,https://resource.heygen.ai/text_to_speech/fwv9kAWWvTM9T46KMJLV4i.wav,False,False,True
b8b6f5b6e57c40df91811e385b2725b3,English,Male,Connor - Natural,https://static.heygen.ai/voice_preview/faRVtvJziRGQEJd5PK6fiK.wav,False,False,True
b8fb879d52454ebeb1a9579797db6bd4,Arabic,Female,Laila - Friendly,https://static.heygen.ai/voice_preview/7bb84d039af7405a83bed750db78d037.wav,False,False,True
b9953cd27740417c950f2f0db34243ad,French,Male,Claude - Friendly,https://static.heygen.ai/voice_preview/306681b3e572434798cd6a7e68324473.wav,False,False,True
ba3b2274201d4f18b8b6888ad991bffe,Polish,Female,Zofia - Natural,https://static.heygen.ai/voice_preview/d975d1831b994ab29c689800dd43b18a.wav,False,False,True
ba61b3b0a56d463dbff10eeccd3a899a,French,Female,Josephine - Calm,https://static.heygen.ai/voice_preview/d3d5d36675c04e97a9baf4b178dd1d76.wav,False,False,True
ba9dee2892da476b9f01c7cc659879b5,Swedish,Female,Alicia - Natural,https://static.heygen.ai/voice_preview/4iyfze9R9hx9XicM9nsBeo.wav,False,False,False
ba9f801aa02248baad238de6b37d99ba,English,male,Daran_outside_sitting_with_mic,https://resource.heygen.ai/text_to_speech/JV9bJLjcVPUVAWiQ39ijzb.mp3,False,False,False
bb50022458624d89acd48368c3119ac2,German,Male,Killian - Professional,https://static.heygen.ai/voice_preview/1b60bd820a224a4780297163df2753c6.wav,False,False,True
bc22af81440d4212acf315103d7faf82,Hindi,Female,Aditi - Calm,https://static.heygen.ai/voice_preview/c8641047a84040df9e98fb3c84923f6c.wav,False,False,False
bc69c9589d6747028dc5ec4aec2b43c3,Russian,Female,Dariya - Professional,https://resource.heygen.ai/text_to_speech/AUtGdWPWxeDAwTT2ViMR4h.wav,False,False,True
bc8681a3605d4830813dfaf2316d265b,English,Female,kim_sit_openai,https://resource.heygen.ai/text_to_speech/VzHh3wGtZuoAVEfmycDJ2P.mp3,False,False,False
bd0b9af178ed4327a5b43666c4e975b4,English,Female,Gail_outside,https://resource.heygen.ai/text_to_speech/DwKWUaydnKowuaQPG6YfR3.mp3,False,False,False
beaa640abaa24c32bea33b280d2f5ea3,English,Male,Johan - Friendly,https://static.heygen.ai/voice_preview/fkxNCfdkoKfopBpTtvQqAp.wav,False,False,True
bef4755ca1f442359c2fe6420690c8f7,Korean,Female,SunHi - Natural,https://static.heygen.ai/voice_preview/304a4edf4b724362902bd811b96b6443.wav,False,False,True
bfc6d0242de24106a104339f0618b68d,English,male,Alloy,https://static.heygen.ai/voice_preview/GdJHgYtVrKCHJdLGWn8v7o.wav,False,False,False
c089f9832fd04922b34b3d2f3661d113,English,Male,Brandon - Warm,https://static.heygen.ai/voice_preview/maqA9fw7siQAcv2WafDz4F.wav,False,False,True
c15a2314cbc446b7b6637f44234d6836,English,Female,Leah - Natural,https://static.heygen.ai/voice_preview/i5bRcieHP5gHNkcQkDSzpE.wav,False,False,True
c218750e46864dba9c45b9e40fe91aef,English,Female,Natasha - Professional,https://static.heygen.ai/voice_preview/WXnjbGWv8ApsQncudqKfW7.wav,False,False,True
c2958d67f1e74403a0038e3445d93d50,English,Female,Sherry - Friendly,https://static.heygen.ai/voice_preview/RGqs3H9eLfHkc3HduJXxTY.wav,False,False,True
c29c6fdb6abe4146be2daa7929f03e41,English,Female,Abbi - Natural,https://static.heygen.ai/voice_preview/UcamNKnVKBJiTKVSuCGuTp.wav,False,False,True
c2ace75f65fd433f987337950e812335,English,Female, Molly - Newscaster,https://static.heygen.ai/voice_preview/jEKUAyUKmX8iG4NXrCmQRC.wav,False,False,True
c4be407b9d94405a9eb403190d77c851,English,Female,LEA_Outside_walking2_with_mic,https://resource.heygen.ai/text_to_speech/UeAQq9G7Emt3MirTwPkXR3.mp3,False,False,False
c516bd553fd2402e9b1696b5e5bde910,Chinese,Female,Xiaohan - Peaceful,https://static.heygen.ai/voice_preview/8083eb25c12345c99bb90bd3d7fd88e2.wav,False,False,True
c683b544f2b34bbfb81313e81852dd38,Norwegian,Female,Pernille - Natural,https://resource.heygen.ai/text_to_speech/pwKL8eNUqU3wA72GNBbsRQ.wav,False,False,True
c6e724b7b74b4b21ae8611d2d9647efe,English,male,DARAN_INSIDE_with_mic,https://resource.heygen.ai/text_to_speech/iq4dpZzS47aJrbqGDe8QeR.mp3,False,False,False
c6fb81520dcd42e0a02be231046a8639,Vietnamese,Male,NamMinh - Natural,https://resource.heygen.ai/text_to_speech/gc64zbREaYP5MtWjYwvoY.wav,False,False,True
c7b89c2854214a2f9709534a873a57ea,Finnish,Male,Harri - Natural,https://static.heygen.ai/voice_preview/j6kh7pnUmir9h8RZU7aotA.wav,False,False,True
c84b984bc6394112ab95bb75e2c871e1,Japanese,Male,Takumi - Warm,https://static.heygen.ai/voice_preview/5651d31a546e4976ad27427fdadf1651.wav,False,False,False
c8a9c5997593b413e48e22cd9a4d6525,Portuguese,Female,Elza - Warm,https://static.heygen.ai/voice_preview/83572cdb6b24475a82d6bcf832615d38.wav,False,False,True
